StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q65_First Click,Q65_Last Click,Q65_Page Submit,Q65_Click Count,Q71,Q123,Q124,Q72,Q69_First Click,Q69_Last Click,Q69_Page Submit,Q69_Click Count,Q162,Q132_First Click,Q132_Last Click,Q132_Page Submit,Q132_Click Count,Q2,Q3,Q4,Q5,Q6,Q7,Q107_First Click,Q107_Last Click,Q107_Page Submit,Q107_Click Count,Q110,Q111,Q126,Q148,Q114_First Click,Q114_Last Click,Q114_Page Submit,Q114_Click Count,Q161,Q140_First Click,Q140_Last Click,Q140_Page Submit,Q140_Click Count,Q2,Q3,Q4,mistake,allocation_kw,allocation_lt,PROLIFIC_PID,SESSION_ID,STUDY_ID,round,hp_lt_1,hp_lt_2,hp_lt_3,hp_lt_4,hp_kw_1,hp_kw_2,hp_kw_3,memory_lt_-$4,memory_lt_$0,memory_lt_$2,memory_lt_$4,memory_kw_$0,memory_kw_$4,memory_kw_$6,memory_kw_$8,hp_kw_4,reasons_kw,reasons_lt,kw_first,attention_check,Q_DataPolicyViolations
2025-12-09 16:41:51,2025-12-09 16:48:00,0,,100,368,1,2025-12-09 16:48:00,R_23dYDPfFyCNOv1x,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.012,0,taking something from someone which doesn't belong to you,like sharing the last of something with someone,kind and generous like giving someone the last piece of chocolate you have,nothing really that sounds quite fair,2.167,6.881,8.44,2,because they have double the amount of mine already but taking some off them is rude,0,0,0.209,0,1,4,6,2,5,3,0,0,2.013,0,helping someone with something small like carrying heavy bags which does inconvenience me much,giving someone a gift,"a bit rude, like going to someones party and not speaking to them ","generous, like going out of your way to help someone when you didn't need to",4.777,4.777,8.638,1,its better than nothing and not a silly amount,0,0,0.211,0,21,1,4,0,8,8,66cdd9177bafb0d2d4ca488c,69385148b5958a4485ec8832,6937e69e78cf183d05203ffa,1,'-$4,$2,$4,$0,$4,$6,$0,taking something from someone which doesn't belong to you,nothing really that sounds quite fair,like sharing the last of something with someone,kind and generous like giving someone the last piece of chocolate you have,"a bit rude, like going to someones party and not speaking to them ",helping someone with something small like carrying heavy bags which does inconvenience me much,giving someone a gift,"generous, like going out of your way to help someone when you didn't need to",$8,its better than nothing and not a silly amount,because they have double the amount of mine already but taking some off them is rude,1,1,
2025-12-09 16:36:29,2025-12-09 16:48:18,0,,100,708,1,2025-12-09 16:48:18,R_3PXd8KYwl9lsE9b,,,,,,,anonymous,EN,1,,,1,1,3,0,0,3.878,0,Finding money and not giving any of it away,I think that would be like giving a gift to someone,It would be like sharing a pie equally with one other person,It would be like stealing money from a cash register,133.043,134.591,135.546,2,I think its fair because we both get the same amount,0,0,0.205,0,1,4,6,2,5,3,0,0,2.022,0,It would be like sharing a pizza equally,It would be like keeping extra change a clerk gave me,It would be like helping someone less than you are able too,It would be like donating to a charity,2.386,3.647,4.787,2,I thought it was best to do the most fair thing which is to split the bonus equally,0,0,0.204,0,35,1,25,0,6,6,5c55faafb571e7000119e576,69384f91c70a65e9e31169c9,6937e69e78cf183d05203ffa,1,$0,$4,$2,'-$4,$6,$0,$4,It would be like stealing money from a cash register,Finding money and not giving any of it away,It would be like sharing a pie equally with one other person,I think that would be like giving a gift to someone,It would be like keeping extra change a clerk gave me,It would be like helping someone less than you are able too,It would be like sharing a pizza equally,It would be like donating to a charity,$8,I thought it was best to do the most fair thing which is to split the bonus equally,I think its fair because we both get the same amount,0,1,
2025-12-09 16:39:12,2025-12-09 16:48:51,0,,100,578,1,2025-12-09 16:48:51,R_8bpM6khJOpIWiqJ,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.118,0,I would be taking my mum out for coffee,I would find it similar to giving a donation to a charity,It would be just receiving nothing,It’s like a bag of sweets,8.301,19.18,20.278,4,Again it would be so that it is fair between us,0,0,0.214,0,1,4,6,2,5,3,0,0,2.019,0,This is similar to the amount I give monthly to a children’s charity,That would be like being told you are getting something for your birthday and you just get a card and nothing else,I would find this similar to someone buying me a drink in a pub,This is similar to treating someone to a coffee,6.898,12.974,13.971,3,Because we are both prolific participants to should be divided equally,0,0,0.214,0,54,1,20,0,6,6,5b2405d534ffd00001b41156,693850a2d4b25153bb198334,6937e69e78cf183d05203ffa,1,$4,'-$4,$0,$2,$8,$0,$6,I would find it similar to giving a donation to a charity,It would be just receiving nothing,It’s like a bag of sweets,I would be taking my mum out for coffee,That would be like being told you are getting something for your birthday and you just get a card and nothing else,This is similar to treating someone to a coffee,I would find this similar to someone buying me a drink in a pub,This is similar to the amount I give monthly to a children’s charity,$4,Because we are both prolific participants to should be divided equally,Again it would be so that it is fair between us,1,1,
2025-12-09 16:40:44,2025-12-09 16:49:10,0,,100,505,1,2025-12-09 16:49:10,R_8JU5xmCDfd3Mbtf,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.014,0,Similar to asking someone who is heading the shop to get you something and transferring them the money.,Not doing anything at all.,"It is similar to giving your time and attention to someone and in return them becoming a better version of themselves through you, and you becoming worse off.",Taking someones time and energy like a leech.,15.217,17.636,22.239,3,It becomes even and then no one is worse off.,0,0,0.207,0,1,4,6,2,5,3,0,0,2.011,0,"I imagine it to be similar to trying to help someone worse off than you, but not being able to give enough to make it truly even without yourself taking a big hit.",Similar to refusing to help someone outright. ,This will be making it even for everyone. It is a just way of handling the matter.,"This is similar again to giving someone too much of yourself, and them not caring that you are worse off and simply allowing it to happen.",12.363,19.572,20.573,3,It is only fair.,0,0,0.209,0,24,1,3,0,6,6,5ff8586d4939670266b6623f,6938510424d4825b88cd0323,6937e69e78cf183d05203ffa,1,$2,$0,$4,'-$4,$4,$0,$6,Taking someones time and energy like a leech.,Not doing anything at all.,Similar to asking someone who is heading the shop to get you something and transferring them the money.,"It is similar to giving your time and attention to someone and in return them becoming a better version of themselves through you, and you becoming worse off.",Similar to refusing to help someone outright. ,"I imagine it to be similar to trying to help someone worse off than you, but not being able to give enough to make it truly even without yourself taking a big hit.",This will be making it even for everyone. It is a just way of handling the matter.,"This is similar again to giving someone too much of yourself, and them not caring that you are worse off and simply allowing it to happen.",$8,It is only fair.,It becomes even and then no one is worse off.,0,1,
2025-12-09 16:32:17,2025-12-09 16:50:09,0,,100,1072,1,2025-12-09 16:50:09,R_6Bs2AFmRlaX5Ncg,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.108,0,"I find this similar to experiences I've had in the past where I needed help, and there was someone who could have helped me and didn't. I'm not sure if that's the kind of answer you're looking for here, but that's what I thought of.","I find it similar to a time when I helped a friend when she was low on money. I didn't ask her to pay me back, I just told her to keep it. Again, not sure if this is what you're looking for, but it's the first thing that came to mind. ",I find this similar to a time I was taken advantage of financially by a significant other. Someone who took and never gave.,"I find this similar to a time when I gave to a charity. I actually didn't have much money and it was hard to part with, but I gave more that I really could afford anyway. ",16.293,26.52,29.096,2,"I chose $1 because I wanted to give some to the other person and I didn't want to take money from them that was theirs. But at the same time, I don't have much money, so I was thinking of myself, too. It was sort of a balance between not taking from them and helping them out some, and not giving too much of myself. ",0,0,0.205,0,1,4,6,2,5,3,0,0,2.015,0,I find this similar to someone finding money that someone dropped and returning it to that person. Then the person shares half of the money with the person who found it and was honest in returning it. ,"I find this similar to someone getting too much change back at the grocery store, but not returning any of it. ","I find this similar to someone winning some money through a contest or lottery, and sharing it with a friend. ","I find this similar to someone who came into a lot of money, and shared most of it with someone in need. ",8.352,20.873,23.578,4,"I wanted the other person to have some money. I felt bad that they were not allocated anything. But I still need money myself, so I kept that majority of it. ",0,0,0.207,0,54,1,1,0,8,7,677d6b29b44ccabd2fce33cb,69384f07334d21891642050b,6937e69e78cf183d05203ffa,1,$0,$2,'-$4,$4,$6,$0,$4,I find this similar to a time I was taken advantage of financially by a significant other. Someone who took and never gave.,"I find this similar to experiences I've had in the past where I needed help, and there was someone who could have helped me and didn't. I'm not sure if that's the kind of answer you're looking for here, but that's what I thought of.","I find it similar to a time when I helped a friend when she was low on money. I didn't ask her to pay me back, I just told her to keep it. Again, not sure if this is what you're looking for, but it's the first thing that came to mind. ","I find this similar to a time when I gave to a charity. I actually didn't have much money and it was hard to part with, but I gave more that I really could afford anyway. ","I find this similar to someone getting too much change back at the grocery store, but not returning any of it. ","I find this similar to someone winning some money through a contest or lottery, and sharing it with a friend. ",I find this similar to someone finding money that someone dropped and returning it to that person. Then the person shares half of the money with the person who found it and was honest in returning it. ,"I find this similar to someone who came into a lot of money, and shared most of it with someone in need. ",$8,"I wanted the other person to have some money. I felt bad that they were not allocated anything. But I still need money myself, so I kept that majority of it. ","I chose $1 because I wanted to give some to the other person and I didn't want to take money from them that was theirs. But at the same time, I don't have much money, so I was thinking of myself, too. It was sort of a balance between not taking from them and helping them out some, and not giving too much of myself. ",0,1,
2025-12-09 16:42:12,2025-12-09 16:50:41,0,,100,509,1,2025-12-09 16:50:42,R_1O7wjhRzMxFK6kx,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.124,0,i might lend $2 to a friend if we're out to dinner or something and theyre a bit short of money ,i would prefer to keep more money to myself so i dont give money to a friend when they need or ask for it ,i choose to not give money to the homeless person on the street because id rather have it for myself ,i decide to give the homeless person on the corner a bit of extra money i have,12.559,12.559,14.468,1,"i want it to be more equal than 4 and 8 so if i do 5, id get 7 and thats alot closer to equal than before. ",0,0,0.215,0,1,4,6,2,5,3,0,0,2.119,0,making sure that everything is equal between me and my friend so i share the money we both got equally ,i decide to keep everything to myself because i feel like i deserve it more ,i chosoe to give a little money to my friend because they need it for something ,"i decide to give more to my friend than myself because i think they need it more, or i give it to someone in need like a homeless person ",4.136,4.136,6.097,1,i want it to be completely equal and i think that is more fair to have it be exactly the same for each person,0,0,0.217,0,55,1,25,0,6,3,678bf2a1a22602d74a2d098d,6938514fbad91e9a535ed33e,6937e69e78cf183d05203ffa,1,$2,'-$4,$0,$4,$6,$0,$4,i would prefer to keep more money to myself so i dont give money to a friend when they need or ask for it ,i choose to not give money to the homeless person on the street because id rather have it for myself ,i might lend $2 to a friend if we're out to dinner or something and theyre a bit short of money ,i decide to give the homeless person on the corner a bit of extra money i have,i decide to keep everything to myself because i feel like i deserve it more ,i chosoe to give a little money to my friend because they need it for something ,making sure that everything is equal between me and my friend so i share the money we both got equally ,"i decide to give more to my friend than myself because i think they need it more, or i give it to someone in need like a homeless person ",$8,i want it to be completely equal and i think that is more fair to have it be exactly the same for each person,"i want it to be more equal than 4 and 8 so if i do 5, id get 7 and thats alot closer to equal than before. ",0,1,
2025-12-09 16:40:37,2025-12-09 16:51:04,0,,100,626,1,2025-12-09 16:51:04,R_2ccP2YaMJdcWBPk,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.005,0,I find it similar to donating $2 to a charity I support.,I find it similar to collecting my wages after a hard weeks work. Its what I deserve. I don't know if the other participant is a worker or not.,Buying a colleague a starbucks coffee.,They started with nothing so it wont affect them.,8.835,12.387,13.606,2,They started with nothing so they have not lost or profited. I have profited the most which sits ok with me.,0,0,0.203,0,1,4,6,2,5,3,0,0,2.114,0,Buying a colleague a cake and coffee after they have had a hard shift.,"The people on game shows who lose and always say, ""well I came with nothing.....""",Rewarding a colleague for a job well done by giving them a small bonus,Paying overtime,6.15,10.429,12.152,5,They started with nothing therefore they are no better or worse off so no harm done. I need the money more,0,0,0.102,0,64,1,40,0,12,12,66c78c62b3a7d6a44ef5e96b,693850fe44370bca48e151de,6937e69e78cf183d05203ffa,1,$2,'-$4,$4,$0,$4,$0,$6,I find it similar to collecting my wages after a hard weeks work. Its what I deserve. I don't know if the other participant is a worker or not.,They started with nothing so it wont affect them.,I find it similar to donating $2 to a charity I support.,Buying a colleague a starbucks coffee.,,,,,$8,,They started with nothing so they have not lost or profited. I have profited the most which sits ok with me.,0,1,
2025-12-09 16:42:23,2025-12-09 16:51:55,0,,100,572,1,2025-12-09 16:51:55,R_8gBWUwuoAVVBbal,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.122,0,shoplifting,giving to a homeless person,not tipping bad service,buying a small cake,13.431,13.431,14.858,1,I felt we should each have $6,0,0,0.217,0,1,4,6,2,5,3,0,0,2.128,0,donating money to charity,giving money to my teenage daughter,buying a cup of coffee,Scrooge on Christmas eve,41.639,41.639,43.046,1,"We're a team, I decided to share
",0,0,0.221,0,73,1,1,0,6,6,66fc2faee6c238d0637d8f69,69385165fc089fee66f9bcc8,6937e69e78cf183d05203ffa,1,'-$4,$2,$0,$4,$4,$8,$6,shoplifting,not tipping bad service,giving to a homeless person,buying a small cake,,,,,$0,,I felt we should each have $6,1,1,
2025-12-09 16:52:25,2025-12-09 16:52:46,0,,100,20,1,2025-12-09 16:52:46,R_2SdJd1zNaYc6PK6,,,,,,,anonymous,EN,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,5ec3a0d3a60e1201faebad09,693853c581afdbe5d8a1ef0d,6937e69e78cf183d05203ffa,1,$2,$0,'-$4,$4,$4,$0,$6,,,,,,,,,$8,,,,0,
2025-12-09 16:32:54,2025-12-09 16:53:22,0,,100,1228,1,2025-12-09 16:53:22,R_2msiJmVwdVe1SMx,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.03,0,It is a sacrifice ,It is similar to the real world we prefer not to share unless we feel compelled to ,It is a sacrifice ,It is kind,10.855,15.658,17.955,9,I wanted to be kind but $4 or more seemed to much considering how much I had ,0,0,0.109,0,1,4,6,2,5,3,0,0,2.123,0,It is too much because I would have less,That is a good option ,That is a fair amount ,It seems a little selfish ,5.104,7.3,8.961,3,It is a good number to share ,0,0,0.109,0,27,1,1,0,7,7,5bdabcdaf43c390001f438e4,69384f2c7b940b168afb5342,6937e69e78cf183d05203ffa,1,'-$4,$0,$4,$2,$8,$4,$6,It is a sacrifice ,It is similar to the real world we prefer not to share unless we feel compelled to ,It is kind,It is a sacrifice ,It seems a little selfish ,That is a good option ,That is a fair amount ,It is too much because I would have less,$0,It is a good number to share ,I wanted to be kind but $4 or more seemed to much considering how much I had ,0,1,
2025-12-09 16:43:06,2025-12-09 16:53:29,0,,100,622,1,2025-12-09 16:53:30,R_8EOEutXDg94kEJb,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.039,0,I think im this occasion it wouldnt be seen as selfish as the other participant has some already,it seems fair to transfer this amount.,"its similar to half, it would be the fairest amount to transfer",it would be a bit selfish taking money from the other participant,6.614,14.249,15.545,5,I chose to transfer nothing because the participant already has an amount,0,0,0.224,0,1,4,6,2,5,3,0,0,2.04,0,its similar to sharing it equally. it seems like a fair split ,"it is similar to a quarter, a portion of the amount. seems a bit small","its similar to nothing, keep it all to myself seems a bit selfish","it is similar to more than half, seems a bit much",7.943,13.182,14.997,3,I have decided to transfer a portion as it was allocated to me for a reason and im giving a token amount. It would be selfish to keep it all ,0,0,0.231,0,41,1,40,0,8,8,5a4e26a8f4c9dc0001b7a1b5,6938514b891a5e9928d913c8,6937e69e78cf183d05203ffa,1,$0,$2,$4,'-$4,$6,$4,$0,it would be a bit selfish taking money from the other participant,I think im this occasion it wouldnt be seen as selfish as the other participant has some already,it seems fair to transfer this amount.,"its similar to half, it would be the fairest amount to transfer","its similar to nothing, keep it all to myself seems a bit selfish","it is similar to a quarter, a portion of the amount. seems a bit small",its similar to sharing it equally. it seems like a fair split ,"it is similar to more than half, seems a bit much",$8,I have decided to transfer a portion as it was allocated to me for a reason and im giving a token amount. It would be selfish to keep it all ,I chose to transfer nothing because the participant already has an amount,1,1,
2025-12-09 16:49:26,2025-12-09 16:53:50,0,,100,264,1,2025-12-09 16:53:51,R_8eD3gIHz8vpDwFH,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.01,0,giving someone pocket money,punishing someone by taking away their money,rewarding someone for doing the bulk of the task,being careless and viewing someone as less than,4.19,8.846,10.252,7,it is fair to share equally,0,0,0.204,0,1,4,6,2,5,3,0,0,2.105,0,a corporation exploiting other people,sharing resources to someone who has worked just as hard,giving someone a token of appreciation for assisting with a hard task,giving someone a gift for doing something for you,2.737,5.036,5.722,3,i think it is fair to share equally,0,0,0.21,0,22,2,,0,6,6,660d5572c059afcbc587f8ac,693852f87043663bb4cfb25c,6937e69e78cf183d05203ffa,1,$2,'-$4,$4,$0,$0,$6,$4,punishing someone by taking away their money,being careless and viewing someone as less than,giving someone pocket money,rewarding someone for doing the bulk of the task,a corporation exploiting other people,giving someone a token of appreciation for assisting with a hard task,sharing resources to someone who has worked just as hard,giving someone a gift for doing something for you,$8,i think it is fair to share equally,it is fair to share equally,1,1,
2025-12-09 16:47:15,2025-12-09 16:54:18,0,,100,423,1,2025-12-09 16:54:18,R_8wokDdM7exAUJTH,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.01,0,We each had seperate earnings of different amounts and were not in close relationship,If they owed me money and just got it in,If they need to borrow some money to pay for something,If we needed to balance our debts after we both paid for things for each other,9.811,9.811,11.666,1,Just to make it even,0,0,0.103,0,1,4,6,2,5,3,0,0,2.023,0,Splitting something evenly like if I payed for a meal that we shared,If I took a more premium/expensive version of a service that I paid for,If the money was gifted to me,If I took a less expensive version of a product,2.949,25.802,26.795,4,"I thought that I should split it evenly, but then I wanted a bit more so just tipped it in my favour",0,0,0.209,0,20,2,,0,6.5,6,66e02a26f917d7b8ebf7cb72,6938528a3fcd0528c7a1cc32,6937e69e78cf183d05203ffa,1,$0,'-$4,$4,$2,$6,$4,$0,If they owed me money and just got it in,We each had seperate earnings of different amounts and were not in close relationship,If we needed to balance our debts after we both paid for things for each other,If they need to borrow some money to pay for something,If the money was gifted to me,If I took a more premium/expensive version of a service that I paid for,Splitting something evenly like if I payed for a meal that we shared,If I took a less expensive version of a product,$8,"I thought that I should split it evenly, but then I wanted a bit more so just tipped it in my favour",Just to make it even,1,1,
2025-12-09 16:49:21,2025-12-09 16:54:36,0,,100,314,1,2025-12-09 16:54:36,R_2Y9yiVN9ad9eoDU,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.011,0,"This is greed, you already have the most of people and you are just taking their money from them",this is a fair 50/50 split,"this is similar to just accepting things the way that they are, you take what you are given and just accept that",this is to get someone on side as you are giving them more of the split,3.992,6.901,7.654,2,It's easier to accept what amount was originally given,0,0,0.103,0,1,4,6,2,5,3,0,0,2.006,0,"This is how the world seems to work at the moment. The rich get richers and the poor get poorer, the allocation is grossly unfair.","This is a 50/50 split, its equal and fair like sharing out cakes or sweets","This is similar to transferring a little more than equal to the other person, as if to appease them or to get them on side for future reference",This is a token payment just to say I could have given you nothing but I didnt,6.787,12.322,13.21,4,its the fairest option,0,0,0.204,0,40,1,3,0,6,8,5ca73fe6bcdcc2001291822d,693853038dd21e08c94f9045,6937e69e78cf183d05203ffa,1,'-$4,$2,$0,$4,$0,$6,$8,"This is greed, you already have the most of people and you are just taking their money from them","this is similar to just accepting things the way that they are, you take what you are given and just accept that",this is a fair 50/50 split,this is to get someone on side as you are giving them more of the split,"This is how the world seems to work at the moment. The rich get richers and the poor get poorer, the allocation is grossly unfair.",This is a token payment just to say I could have given you nothing but I didnt,"This is a 50/50 split, its equal and fair like sharing out cakes or sweets","This is similar to transferring a little more than equal to the other person, as if to appease them or to get them on side for future reference",$4,its the fairest option,It's easier to accept what amount was originally given,1,1,
2025-12-09 16:49:05,2025-12-09 16:55:57,0,,100,412,1,2025-12-09 16:55:57,R_21NlvrZg0a086A0,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.009,0,A little selfish ,To generous,Fair ,Rude and selfish,3.321,15.642,17.016,3,Because then we both have an equal share and without know anything about the other persons situation that seemed the most sensible option. ,0,0,0.104,0,1,4,6,2,5,3,0,0,2.011,0,Eating a full loaf of bread to myself,Sharing my meal,Giving a little portion but keeping most for myself ,Giving to much and leaving myself hungry ,3.658,4.523,5.766,2,Again it seemed the fairest option without any information about the other person,0,0,0.211,0,38,1,10,0,6,6,631908a8cdd88ee53fb9a0d9,693852e0413f64b6c89503ca,6937e69e78cf183d05203ffa,1,$0,$4,$2,'-$4,$0,$6,$4,Rude and selfish,A little selfish ,Fair ,To generous,Eating a full loaf of bread to myself,Giving a little portion but keeping most for myself ,Sharing my meal,Giving to much and leaving myself hungry ,$8,Again it seemed the fairest option without any information about the other person,Because then we both have an equal share and without know anything about the other persons situation that seemed the most sensible option. ,0,1,
2025-12-09 16:45:13,2025-12-09 16:56:04,0,,100,650,1,2025-12-09 16:56:04,R_8r2omecvB8vWU1N,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.031,0,keeping my sarting amount,a token amount,evening up,being greedy,3.668,30.699,32.838,8,so that we both end up with the same amount it is fair,0,0,0.233,0,1,4,6,2,5,3,0,0,2.031,0,being rather mean,being very fair,being selfless,being a little mean,7.456,11.707,14.206,2,it is the fair and just thing to do,0,0,0.213,0,35,1,4,0,6,6,67027e6f4542772b475935ac,69385202df434b9f87cd02e5,6937e69e78cf183d05203ffa,1,$0,$2,$4,'-$4,$0,$6,$8,being greedy,keeping my sarting amount,a token amount,evening up,being rather mean,being a little mean,being very fair,being selfless,$4,it is the fair and just thing to do,so that we both end up with the same amount it is fair,0,1,
2025-12-09 16:47:17,2025-12-09 16:56:11,0,,100,533,1,2025-12-09 16:56:11,R_2yjc6eO2THcRWVy,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.009,0,Lending someone money in a shop for sweets ,Giving my son some money for lunch ,Being asked for money and refusing to give any ,Giving my son some money for lunch ,17.231,18.934,44.464,2,It seems unfair that we are both participating and I cannot give just $2 to make it fair so I decided to transfer the minimum I could to get parity ,0,0,0.211,0,1,4,6,2,5,3,0,0,2.104,0,Winning a syndicate ticket and transferring an equal share to the other person ,Paying my son to wash the car ,Being asked for money and not giving any ,Providing money for them to get food or drink ,6.959,9.223,11.042,2,It is a fair balance ,0,0,0.204,0,47,1,42,0,6,4,678e39da4cd42707dbfb8f62,6938528e35669bac37de83fe,6937e69e78cf183d05203ffa,1,$2,'-$4,$0,$4,$6,$4,$0,Giving my son some money for lunch ,Being asked for money and refusing to give any ,Lending someone money in a shop for sweets ,Giving my son some money for lunch ,Being asked for money and not giving any ,Paying my son to wash the car ,Winning a syndicate ticket and transferring an equal share to the other person ,Providing money for them to get food or drink ,$8,It is a fair balance ,It seems unfair that we are both participating and I cannot give just $2 to make it fair so I decided to transfer the minimum I could to get parity ,0,1,
2025-12-09 16:48:31,2025-12-09 16:56:20,0,,100,468,1,2025-12-09 16:56:21,R_2dDXV8fzg8kZVFG,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.008,0,they are paying me for a service they got from me.,I am paying them for a service I got from them.,They paid for the parking and I am sending them my share.,We are all keeping our money.,6.159,7.767,10.495,3,Because I have an opportunity and should not let it go. I want to have money and will take good care of it.,0,0,0.104,0,1,4,6,2,5,3,0,0,2.007,0,They are a charity and I want to donate 6 dollars.,We both went out for dinner and each paid our share.,I am buying them a drink.,I am paying them the share for the petrol for a trip we took together.,2.684,2.684,4.294,1,I have been given this money and will take care of it and not let it slip away or be parted with it.,0,0,0.205,0,33,1,4,0,12,12,66e56dcf49c32bae8e4bfb87,693852d9754de873ff8c5933,6937e69e78cf183d05203ffa,1,'-$4,$4,$2,$0,$6,$0,$8,they are paying me for a service they got from me.,We are all keeping our money.,They paid for the parking and I am sending them my share.,I am paying them for a service I got from them.,We both went out for dinner and each paid our share.,I am paying them the share for the petrol for a trip we took together.,They are a charity and I want to donate 6 dollars.,I am buying them a drink.,$4,I have been given this money and will take care of it and not let it slip away or be parted with it.,Because I have an opportunity and should not let it go. I want to have money and will take good care of it.,0,1,
2025-12-09 16:41:13,2025-12-09 16:56:36,0,,100,922,1,2025-12-09 16:56:36,R_5JHhk3DQWf5UQzn,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.106,0,Similar to sending 2$ on cash app,"Similar to what I usually do, I don't send money I try to focus on making it.",This is similar to when I opened my credit union account and I was charged instantly for 4 dollars just to make sure the account had money in it. It deducted that 4 anyways even with my account being fresh.,I think this is similar to giving a good friend of yours money to grab a quick item from the convenience store. ,1.504,6.32,6.834,2,3 dollars is a good amount to send!,0,0,0.102,0,1,4,6,2,5,3,0,0,2.003,0,"I once donated 8$ to a homeless man, and he decided to take that money and buy a pack of cigarettes right in front of me. I was not happy about that at all.","6 dollars goes a long way in todays society, having any money really is a blessing with how bad inflation has become.","This is normally what I do, save my money and only give to the ones who are in need.",Giving my nephew 4 dollars to go to the store with is what I remember first.,5.191,10.406,10.833,5,I think 5 dollars is fair if I am the one controlling the allocation with 12$ in total. ,0,0,0.205,0,27,1,15,0,7,5,67215ddb4fe41f208fba792b,69385123c70a65e9e3116a02,6937e69e78cf183d05203ffa,1,$2,$0,'-$4,$4,$8,$6,$0,This is similar to when I opened my credit union account and I was charged instantly for 4 dollars just to make sure the account had money in it. It deducted that 4 anyways even with my account being fresh.,"Similar to what I usually do, I don't send money I try to focus on making it.",Similar to sending 2$ on cash app,I think this is similar to giving a good friend of yours money to grab a quick item from the convenience store. ,"This is normally what I do, save my money and only give to the ones who are in need.",Giving my nephew 4 dollars to go to the store with is what I remember first.,"6 dollars goes a long way in todays society, having any money really is a blessing with how bad inflation has become.","I once donated 8$ to a homeless man, and he decided to take that money and buy a pack of cigarettes right in front of me. I was not happy about that at all.",$4,I think 5 dollars is fair if I am the one controlling the allocation with 12$ in total. ,3 dollars is a good amount to send!,1,1,
2025-12-09 16:49:21,2025-12-09 16:56:53,0,,100,452,1,2025-12-09 16:56:54,R_2FBJadARe37sTv3,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.015,0,Not giving any money from my pot and not taking any money from their pot,Giving him $4 from my pot and not taking anything from their pot,Taking $4 from their pot and not giving anything from my pot,Giving $2 from my pot and not taking anything from their pot,2.786,16.883,17.774,7,I do not trust any random human therefore to ensure I leave the activity with something I must take the maximum available amount from their pot ,0,0,0.212,0,1,4,6,2,5,3,0,0,2.014,0,Giving 0% of my pot to my partner,Giving 50% of my pot to my partner ,Giving 1/3 of my pot to my partner,Giving 2/3 of my pot to my partner,1.124,4.154,5.463,5,My partner was given nothing in this activity yet I was given $12. In order to make it fair I must allow them to receive some portion of the pot.,0,0,0.105,0,21,1,6,0,8,12,6760674a9c67827bc76493f4,693853081052af6f0fc26d15,6937e69e78cf183d05203ffa,1,$0,$4,'-$4,$2,$0,$6,$4,Taking $4 from their pot and not giving anything from my pot,Not giving any money from my pot and not taking any money from their pot,Giving $2 from my pot and not taking anything from their pot,Giving him $4 from my pot and not taking anything from their pot,Giving 0% of my pot to my partner,Giving 1/3 of my pot to my partner,Giving 50% of my pot to my partner ,Giving 2/3 of my pot to my partner,$8,My partner was given nothing in this activity yet I was given $12. In order to make it fair I must allow them to receive some portion of the pot.,I do not trust any random human therefore to ensure I leave the activity with something I must take the maximum available amount from their pot ,0,1,
