StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q181,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q210,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q211,Q215,Q213,Q214,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,round,transfer,story,story1tit,attention_check,Q_DataPolicyViolations
2025-12-02 16:42:36,2025-12-02 17:01:17,IP Address,,100,1120,True,2025-12-02 17:01:17,R_1JlTbHddXBDXhFI,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James, who was struggling financially, was selected to receive government aid while his neighbor Mark was not. When he learned that Mark also needed help, James faced a dilemma about whether to keep all the money or share some with him.",,,,,,,,,,0,0,2.023,0,21.805,34.809,38.64,6,I chose to allocate $4 because I wanted to keep most of the amount for myself while still giving a portion to the other party. This felt like a fair balance between my own needs and being somewhat considerate of the other side.,37,Yes,15,0,8,6740b01583cadef1afebeb9d,692f167a901eb1688d254160,692eb43c8ab737cd5f65d153,kw,1,4,4,The Aid Program,1,
2025-12-02 16:56:40,2025-12-02 17:01:27,IP Address,,100,287,True,2025-12-02 17:01:28,R_5xWyRsPrXGlzupi,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve and his team were awarded a bonus for exceeding their sales target. Steve's director allocated the entire bonus to Steve, allowing him to decide if he wants to give a portion to his teammate, Max. ",0,0,3.009,0,15.143,35.742,37,4,To make it more even but still giving myself preference.,,,,,,,,,,40,Yes,5,0,7,5f4e74b1ade9a50467c527dd,692f1a2119913c7395f26925,692eb43c8ab737cd5f65d153,lt,1,1,2,The Splitting Decision,1,
2025-12-02 16:55:49,2025-12-02 17:01:28,IP Address,,100,338,True,2025-12-02 17:01:28,R_6JsChLJUruwYNNU,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James was having a rough time financially, unable to make ends meet, so he applied for government assistance and was approved. He found his neighbor, Mark, also applied but was not approved and now James is struggling with what to do.",0,0,3.106,0,18.901,18.901,31.001,1,Its only fair that we split the amount in half. That way both participants get the same amount,,,,,,,,,,46,Yes,10,0,6,677b24a8eb9f82781c3c0e7d,692f19fe2887221fc7ec85b6,692eb43c8ab737cd5f65d153,lt,1,2,4,The Aid Program,1,
2025-12-02 16:57:46,2025-12-02 17:01:32,IP Address,,100,225,True,2025-12-02 17:01:33,R_7qBufr0zdfzorXt,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"steve got a bonus for doing well on a project and since he was the leader, he gets to decide if his partner gets any of the bonus.",,,,,,,,,,0,0,2.003,0,8.273,8.273,9.454,1,being selfish is a horrible thing. it's better to be fair.,40,No,,0,6,66ec879778bf72c70fc9bfba,692f1a85bfcb04aba9a2719d,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 16:57:29,2025-12-02 17:01:34,IP Address,,100,244,True,2025-12-02 17:01:35,R_2lgdR46IQ3AHaoh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,I would share the bonus with MAX depending on how much he contributed. If it was equal work then I would share the bonus equally,,,,,,,,,,0,0,2.115,0,5.314,10.559,13.186,4,Max worked hard on the project but did not work as hard as myself. Therefore I deserved a little more of the bonus.,48,Yes,12,0,7,66c1e9aaae1d0bcbf451ad8a,692f1a707bfb70e407972a62,692eb43c8ab737cd5f65d153,kw,1,5,2,The Splitting Decision,1,
2025-12-02 16:58:58,2025-12-02 17:01:36,IP Address,,100,158,True,2025-12-02 17:01:36,R_1RV9qqLovcatHRB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"I believe it is fair to share with Max. Without knowing exactly the percentage of work that Max put in, but seeing as he is lower on the totem pole and likely less effort than Steve, maybe I think Max should receive 30-40 percent from Steve",,,,,,,,,,0,0,2.735,0,5.789,7.903,9.319,2,My thought is that we both feel like splitting the money. So I allocated nearly half to them,41,Yes,6,0,6.5,5ec542bc1ee4a74b9b196c7b,692f1aca57fd32d724d6d6a0,692eb43c8ab737cd5f65d153,kw,1,5.5,2,The Splitting Decision,1,
2025-12-02 16:58:13,2025-12-02 17:01:40,IP Address,,100,206,True,2025-12-02 17:01:41,R_2IStR2UIynT7n93,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James was hard on his luck, going through a rough financial patch. Then, he unexpectedly recieved compensation from a government welfare agency. On going to collect his check, he ran into his neighbour and acquaintance, Mark. Mark was not selected to recieve the money. James struggled to decide whether or not to share his welfare money with Mark. ",0,0,3.013,0,5.447,16.771,17.494,4,"I sitll keep the majority, but it feels fairer than me having twice as much as them. ",,,,,,,,,,29,Yes,6,0,7,58d215787c08be0001c24263,692f1aa0cd4773a2bee6d8a8,692eb43c8ab737cd5f65d153,lt,1,1,4,The Aid Program,1,
2025-12-02 16:56:39,2025-12-02 17:01:42,IP Address,,100,303,True,2025-12-02 17:01:43,R_5g7a7PPz9jrgywG,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,james was going through a rough patch financially and was unable to support himself. one day he received an email from a program he applied to for assistance letting him know he had been accepted and when he went to the office he discovered his neighbor was not accepted; and he debated if he should keep all of the money from the program or split it to help his neighbor that he barely knows,,,,,,,,,,0,0,2.135,0,6.637,10.536,11.98,4,i wanted to give them something to be a little fair but i wanted majority of the funds,32,Yes,13,0,8.5,65c118f1cd19001157ace3a0,692f1a1d98e3cdcf1046570d,692eb43c8ab737cd5f65d153,kw,1,3.5,4,The Aid Program,1,
2025-12-02 16:55:03,2025-12-02 17:01:53,IP Address,,100,409,True,2025-12-02 17:01:53,R_2iWmqrkVW0dF8oT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve worked hard and was overjoyed when his team received a bonus. Then Steve's director gave him the option to split the bonus with his deserving team mate or keep it all himself.,,,,,,,,,,0,0,2.01,0,9.933,11.818,13.752,2,"I'd like to keep the maximum for myself, yet I suspect my opponent will be an AI who doesn't need the cash as much as I do.",56,Yes,1,0,10,62b2d869074bd11bce35650e,692f19c34679c89383abcce6,692eb43c8ab737cd5f65d153,kw,1,2,2,The Splitting Decision,1,
2025-12-02 16:56:52,2025-12-02 17:02:02,IP Address,,100,309,True,2025-12-02 17:02:03,R_8nN2scpTA1aegh3,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Mark and James who are neighbours are both struggling financially and applied for government aid. James got accepted however Mark didnt. James is facing a choice whether to share the money he will receive with Mark or not,0,0,3.01,0,12.087,23.584,24.611,5,I want to keep as much money as possible without taking someone else’s money,,,,,,,,,,39,Yes,4,0,8,634813a4c6504dfca1a5f58f,692f1a4c64b29a8fea7c21be,692eb43c8ab737cd5f65d153,lt,1,0,4,The Aid Program,1,
2025-12-02 16:55:38,2025-12-02 17:02:15,IP Address,,100,396,True,2025-12-02 17:02:15,R_6CkY2QWmgXYwsMx,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James was going through a rough financial patch and he also had to face a moral challenge. One morning, he receive an email from a government welfare agency, to which he had applied months ago, that he had been selected for financial assistance. As James went to the agency he ran into his neighbor, Mark who had not been selected, therefore leaving him with the conundrum of giving some to Mark, an acquaintance, who was struggling as well.",,,,,,,,,,0,0,2.009,0,14.868,14.868,16.138,1,"I am a moral person and so therefore, I chose to share.",74,No,,0,6,67d0a021830da9af217a23a1,692f1a03f43dc548da9eba49,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 16:46:18,2025-12-02 17:02:21,IP Address,,100,963,True,2025-12-02 17:02:22,R_3iCmPd0NEUWsQKg,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve and his team met their sales target and got a bonus as a reward. Steve and Max both worked hard on the pitch. Steve was notified by the director that the bonus would be allocated to him since he is the leader but could allocate some to Max if he so chooses.,,,,,,,,,,0,0,2.009,0,6.962,11.304,12.17,2,I don't really think there is another person involved and we are all here to make extra money.,42,Yes,15,0,12,5dea9fb3cb53ca1cda9f6116,692f17d5105067391a8e639e,692eb43c8ab737cd5f65d153,kw,1,0,2,The Splitting Decision,1,
2025-12-02 16:53:37,2025-12-02 17:02:44,IP Address,,100,546,True,2025-12-02 17:02:44,R_3ONVroIv57uJhxK,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve [leader] and Max are a work team that performed great on the task at hand. Steve as the lead was given the performance bonus to keep or share [his decision].....SHARE,,,,,,,,,,0,0,2.024,0,12.367,13.867,15.68,2,We are a team here on Prolific weather I know them or not.We both contribute to science and we should a bonus from a scientist.  ,62,Yes,2,0,6,673feeafa80a279f5cc63e33,692f19875230161f29d63af5,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 16:59:59,2025-12-02 17:03:07,IP Address,,100,188,True,2025-12-02 17:03:08,R_3s6PtLeyGOHfr1G,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James was going through financial hardship and was accepted for financial aid. His neighbor had the same issue but was denied assistance and now James is conflicted on what to do.,,,,,,,,,,0,0,2.107,0,11.384,11.384,14.533,1,I wanted to be fair so I sent half the money to the other person.,34,Yes,5,0,6,5d9f8573ce3daf0015e3e400,692f1b0a2ee682f2a2e7c490,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 16:58:48,2025-12-02 17:03:20,IP Address,,100,271,True,2025-12-02 17:03:20,R_8EBuFT93q9zk2f1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve's team was going to receive a bonus. It felt good because of the extra Steve put into this work. However, only Steve was going to receive the bonus. It was up to him to decide if he should give his teammate, Max, a portion.",0,0,3.007,0,12.581,12.581,16.046,1,I think it's fair that we both receive the same payment of $6.,,,,,,,,,,37,Yes,5,0,10,61517957a9ccf240eb5e5231,692f1ac39dd39f884d073457,692eb43c8ab737cd5f65d153,lt,1,-2,2,The Splitting Decision,1,
2025-12-02 16:58:08,2025-12-02 17:03:33,IP Address,,100,324,True,2025-12-02 17:03:33,R_8CDDsPv8fhRWsnG,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James was struggling financially and had applied for government aid months ago and has just received a positive answer to his application.  His acquaintance Mark had also applied but been unsuccessful.  James's dilemma is whether to share his funds with Mark. ,0,0,3.007,0,22.649,22.649,24.45,1,I would then have $12 to decide how to allocate and not have to rely on someone else's judgement,,,,,,,,,,64,No,,0,12,65689c321c4fa0a1f49d884a,692f1a93113b56daf4831d70,692eb43c8ab737cd5f65d153,lt,1,-4,4,The Aid Program,1,
2025-12-02 16:59:22,2025-12-02 17:03:35,IP Address,,100,252,True,2025-12-02 17:03:35,R_5Mcx4dVCMxfOPxW,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve, the team leader, was informed by the director that the full bonus would be allocated to Steve, who could then choose to allocate whatever portion of the bonus to his teammate Max. ",,,,,,,,,,0,0,2.005,0,5.101,7.149,9.376,2,"I wanted to be fair, but also wanted to maximize my bonus. ",53,Yes,4,0,7,5c2fae74d76cde0001c11590,692f1ac03844002582496754,692eb43c8ab737cd5f65d153,kw,1,5,2,The Splitting Decision,1,
2025-12-02 16:52:17,2025-12-02 17:03:44,IP Address,,100,686,True,2025-12-02 17:03:45,R_57HecMowbU7QZk9,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James was having trouble with his finances and was struggling to make ends meet. He got an email from a welfare agency he applied to months ago and went there to collect his money.,0,0,3.007,0,31.378,51.78,56.362,2,I wanted the allocation of the money to be split evenly with myself and the other participant.,,,,,,,,,,46,No,,0,6,67235e1aad7fdd5fca6840e9,692f1935ff13a3c69295ab6a,692eb43c8ab737cd5f65d153,lt,1,2,4,The Aid Program,1,
2025-12-02 16:55:29,2025-12-02 17:03:44,IP Address,,100,495,True,2025-12-02 17:03:45,R_2Gxjrppjuo1cgrR,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve's team has been awarded a bonus for exceeding their sales target. The director has called Steve to tell him the bonus will go wholly to him and Steve can then decide if he wants to allocate any of the money to Max who made a significant contribution to the team's success.,0,0,3.017,0,47.158,47.158,58.373,1,Because I felt uncomfortable having more than the other participant. it is fairer to share the $12 allocation.,,,,,,,,,,54,No,,0,6,6234b3adf19cbfea4a19769e,692f19f515a28357143cb0f9,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 16:56:29,2025-12-02 17:03:46,IP Address,,100,436,True,2025-12-02 17:03:46,R_2fOcE5ArzMZ4NVc,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,steve is being tasked whether to allocate a performance bonus to himself or give a share of it to his teammate max. ,0,0,3.023,0,30.201,39.679,41.797,3,"i made no change to the original allocation made. although i receive a larger sum of the bonus, i'm morally justified",,,,,,,,,,32,Yes,12,0,8,6765e0b23439a746f96737b3,692f1a334fc40517936e29cb,692eb43c8ab737cd5f65d153,lt,1,0,2,The Splitting Decision,1,
2025-12-02 16:55:51,2025-12-02 17:03:55,IP Address,,100,483,True,2025-12-02 17:03:55,R_2QEhDCxYg8RO0s6,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve worked hard at his job and was told he would be getting a bonus for his hard work. The director told Steve he could keep the bonus or share it with his team member Max who also put a lot of hard work in to get the bonus.,,,,,,,,,,0,0,2.019,0,8.661,10.209,11.606,2,Because they were allocated nothing and I think it is fair to each have the same amount.,37,No,,0,6,56b12c0e9f1826000cbcc76c,692f1a0cb75f97a475c3a683,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 16:55:52,2025-12-02 17:03:58,IP Address,,100,485,True,2025-12-02 17:03:58,R_3Ibis7HdDu0COeH,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve’s team earned a performance bonus for exceeding their sales target, and as team leader he was given full control over the reward. He must now decide whether to keep the entire bonus or share part of it with Max, who also contributed significantly to the team’s success.",,,,,,,,,,0,0,2.114,0,13.723,13.723,14.874,1,"I chose to split the bonus evenly because Max contributed meaningfully to the team’s success, and sharing the reward felt fair and reflective of the teamwork that led to the achievement. It also supports trust and cooperation within the team.",39,Yes,8,0,6,67efe4d2d2018d216ac7ff4f,692f19fe25dcd4989baf83d3,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 17:00:51,2025-12-02 17:04:01,IP Address,,100,189,True,2025-12-02 17:04:01,R_1eLAZjhdtLxBfba,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve is a team leader and his team was awarded a performance bonus for exceeding their sales target and it was all allocated to him but he gets to choose how to share the money with his teammate Max. ,0,0,3.009,0,16.553,23.359,24.662,2,I felt if I transferred two I would be at 6 and so would they so it felt like the most fair thing to do. ,,,,,,,,,,30,Yes,10,0,6,60d9e874269237cc2a228006,692f1b3ba37c7acd7a736edd,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 16:58:27,2025-12-02 17:04:03,IP Address,,100,336,True,2025-12-02 17:04:04,R_8HHqHwio32KGi9b,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James and Mark are both struggling. They both applied for financial assistance but only James was accepted. James has a choice to keep all the money or or give some to Mark. ,,,,,,,,,,0,0,2.006,0,9.729,12.429,13.15,5,I am greedy and selfish. This is why i want to keep all the money for myself. ,24,Yes,15,0,12,66927c8697feb698d0b600d1,692f1a9162681b1b4b5dd9b8,692eb43c8ab737cd5f65d153,kw,1,0,4,The Aid Program,1,
2025-12-02 16:58:01,2025-12-02 17:04:08,IP Address,,100,367,True,2025-12-02 17:04:09,R_3qJOMxYoa10lzWd,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James is poor and finally got approved for government welfare, specifically financial assistance. He somehow is in conflict because his neighbor Mark also applied and wasn't selected. James now thinks he is better at allocating government resources and wants to choose whether to keep it all for himself or transfer some of his government awarded benefits to Mark.",0,0,3.006,0,28.156,28.156,42.78,1,I did not want to take money away from the other participant regardless of the initial allocation. I got double what they got so I was content with the initial allocation as is and did not take or give money.,,,,,,,,,,33,Yes,1,0,8,673cfddc2603281edb50447e,692f1a896852ae3af1c5061f,692eb43c8ab737cd5f65d153,lt,1,0,4,The Aid Program,1,
2025-12-02 16:58:53,2025-12-02 17:04:16,IP Address,,100,323,True,2025-12-02 17:04:17,R_31FE49i6pLJzfSF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James was experiencing financial hardship, but was selected for government assistance. When he went to collect his aid, he saw that his neighbor Mark was in need but not selected for assistance. James has to decide whether to keep all of his aid for himself or share it with Mark.",0,0,3.014,0,23.004,26.229,30.3,2,"I do not want to take money from the other participant, but I am struggling financially and need all the help I can get.",,,,,,,,,,26,No,,0,8,60fceb8ca9d8420ef2a8bee2,692f1ac563e0cecf6db485b0,692eb43c8ab737cd5f65d153,lt,1,0,4,The Aid Program,1,
2025-12-02 16:58:29,2025-12-02 17:04:18,IP Address,,100,348,True,2025-12-02 17:04:18,R_21tYMMidMjZmzkb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve a sales team leader lead his team to exceeding sales targets. In return for the hard work, the director gave Steve a bonus. Now it is the decision of Steve if he shares it with his team.  ",,,,,,,,,,0,0,2.114,0,5.217,9.011,10.545,2,I wanted a fair and even allocation. I feel like we should share it because we are equal. ,35,Yes,4,0,6,5d6d94cb05e6930001a1464d,692f1aaa1af72dbcf4d2134e,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 17:00:31,2025-12-02 17:04:19,IP Address,,100,228,True,2025-12-02 17:04:20,R_6rIgZ0xkPpYp5w9,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"I believe that one needs to take care of ones self first and then they are able to help others. So, if after James got the money he was able to take care of what he needed to then by all means he should help Mark as well. ",,,,,,,,,,0,0,2.111,0,7.684,8.468,10.201,2,Because it is fair. I believe in this instance haring the money makes the most sense. ,38,Yes,2,0,6,678a9e07a5ed833b1c0221e1,692f1b2721bc1191a1882a85,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 16:59:03,2025-12-02 17:04:23,IP Address,,100,320,True,2025-12-02 17:04:23,R_3dm39aSL7Ko3DPA,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve received a big bonus for his hard work, and all of it went to him alone despite having a partner named Max that also worked hard. Steve’s boss gave him the choice to either keep the whole bonus or give some to Max.",,,,,,,,,,0,0,2.009,0,11.541,12.742,13.834,2,"Because I’m poor as hell and need the money, I’m living paycheck to paycheck and going hungry most days because Trump’s big stupid bill cut food stamps for tons of people.",30,Yes,5,0,12,667b26f7b6e931e3c428b9ec,692f1acc752b5b457c90efff,692eb43c8ab737cd5f65d153,kw,1,0,2,The Splitting Decision,1,
2025-12-02 17:01:29,2025-12-02 17:04:25,IP Address,,100,176,True,2025-12-02 17:04:26,R_6SgJKITLsU4XWQF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve and his team got an award for performance at work. He got offered the chance to either get a bonus for himself or split it with a teammate, Max. ",,,,,,,,,,0,0,2.121,0,5.145,6.629,7.53,2,I decided to split it with my partner. Fair is fair. ,55,No,,0,6,60fd85c4c161e02f562b543a,692f1b63b07bbc712f3ec569,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 16:58:28,2025-12-02 17:04:27,IP Address,,100,358,True,2025-12-02 17:04:27,R_2VDfBpxpnfXVMqZ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"After struggling with money, James finally was finally given government aid. However at the welfare office he bumped into his neighbour, Mark whom he knew was struggling also. Mark has been declined welfare and James was conflicted as whether to share with Mark.",,,,,,,,,,0,0,2.022,0,10.054,16.063,16.902,6,I think it should be split equally. This other participant may be struggling for money and I am too. Hopefully this makes their day.,26,Yes,15,0,6,673b7de4a2e905d7e456db70,692f1aac1af72dbcf4d21350,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 16:40:17,2025-12-02 17:04:28,IP Address,,100,1451,True,2025-12-02 17:04:29,R_7nMZRTDoQYPV9B0,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"After long preparation, Steve was thrilled to earn a bonus that felt great after so much effort.  The director complimented Steve and told him if he'd like he can give some to Max.",0,0,4.23,0,44.09,51.397,53.503,3,It seems fair because we both performed very well.  Not just one of us.  I'm well off and like to help people in need alot too.,,,,,,,,,,40,Yes,1,0,6,6745233f60af5eb55ec25aa2,692f165324fccae5c6b78ae9,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 16:59:08,2025-12-02 17:04:51,IP Address,,100,343,True,2025-12-02 17:04:53,R_6dMz7LjmhHfBtNF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James and Mark applied for federal assistance. James received the assistance. Mark did not. They are neighbors.,,,,,,,,,,0,0,2.113,0,7.496,15.027,16.595,2,I feel that it was arbitrary amount and that therefore I should share as I hoped that they would do with me. This is a very different sceanrio than the one with gov assistance. there I feel the person shouldn't share.,58,Yes,10,0,6,5de2e977c0049d31a113991a,692f1aa7d2c041cb21c1fc46,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 16:57:42,2025-12-02 17:05:27,IP Address,,100,464,True,2025-12-02 17:05:28,R_8n5aMSr7O3qCkxP,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve and his team spent weeks working long hours on a sales project for which they excelled. Steve was allocated a bonus by his director, but now he must decide whether to share some of that bonus with Max who made a great contribution to achieving the target.",0,0,3.035,0,15.902,23.271,28.058,5,As team leader Steve has added responsibility therefore takes a larger slice of the bonus.,,,,,,,,,,59,Yes,30,0,5,5c9505af51f50e0016cbc42b,692f1a7c3c0859c3c3da48ac,692eb43c8ab737cd5f65d153,lt,1,3,2,The Splitting Decision,1,
2025-12-02 17:00:54,2025-12-02 17:05:32,IP Address,,100,277,True,2025-12-02 17:05:32,R_2hX1sgZYw6GIwPj,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James was granted some money from a government welfare agency during a time in need. Hs neighbour, Mark, had also applied but hadn't been granted it, which made James feel unsure of what to do.",,,,,,,,,,0,0,2.013,0,1.273,7.496,10.228,2,"We both started with nothing and then I was given $12. By splitting it equally we would both leave with something, rather than one with everything and the other with nothing. This is the most fair situation in my opinion.",34,Yes,7,0,6,5d077ff056b6cc0001a04283,692f1b408fc26ec9fa2526f1,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 17:00:49,2025-12-02 17:05:39,IP Address,,100,289,True,2025-12-02 17:05:40,R_1OZnie0qBCxIbID,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,I would get to know Mark more and ask about his situation before I decided if I wanted to share with him.,0,0,3.021,0,17.65,26.639,28.989,4,I took what I needed and donated the rest to someone who may need it more.,,,,,,,,,,57,Yes,10,0,5,638a3fd5992f01b81d0e1e93,692f1b3990d698afbbdf744f,692eb43c8ab737cd5f65d153,lt,1,3,4,The Aid Program,1,
2025-12-02 16:59:21,2025-12-02 17:05:43,IP Address,,100,381,True,2025-12-02 17:05:43,R_8C28ctXazvxgDNw,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve exceeded a sales target and was rewarded with a bonus.  His colleague, Max also contributed to the work and Steve has to decide whether to keep the bonus to himself or to split it with Max.",0,0,3.007,0,29.587,29.587,45.143,1,"I thought it was fair to split the amount 50/50.  Although, if the cash had been a higher value, I might have behaved differently.",,,,,,,,,,56,Yes,6,0,6,651abfde6598a7443132c95b,692f1adb3f3217b9574c4828,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 17:00:53,2025-12-02 17:05:44,IP Address,,100,290,True,2025-12-02 17:05:44,R_22uqq7kdFdNboB5,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve worked extremely hard and long hours to exceed his team's sales target.  His boss gave the full bonus to him as he is the team leader.  He has the decision whether to keep the whole amount or give some to his co-worker Max who made a big contribution to the project.,0,0,3.01,0,20.525,31.216,32.86,12,I want to have maximum amount of the money for myself.,,,,,,,,,,52,Yes,4,0,7,614b2ae5644dcd015db6fc7f,692f1b3fe76734224b20176d,692eb43c8ab737cd5f65d153,lt,1,1,2,The Splitting Decision,1,
2025-12-02 16:59:57,2025-12-02 17:05:44,IP Address,,100,346,True,2025-12-02 17:05:44,R_8CUS5D2ZD33ziMh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James has successfully applied for some funding from the government welfare agency, he is financially struggling and really needs the money. He meets his friend Mark who has unsuccessfully applied for the funding and now James is wondering whether he should share the money with Mark.",,,,,,,,,,0,0,2.023,0,9.774,9.774,11.743,1,I am choosing to allocate this fund because sometimes in life you do need to be selfish! ,36,Yes,5,0,11,63d3fada47de3a294210f997,692f1b0420e93016e3623a76,692eb43c8ab737cd5f65d153,kw,1,1,4,The Aid Program,1,
2025-12-02 17:02:09,2025-12-02 17:05:46,IP Address,,100,216,True,2025-12-02 17:05:47,R_1ODn4JzrHUH9bmZ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James should have used the money on what he needed to get back on his feet. If James had any extra, then he could have helped Mark as well.",,,,,,,,,,0,0,2.117,0,6.912,8.538,10.523,2,I chose this allocation to split the money equally between me and the other participant.,28,No,,0,6,655f92ad94dedff4c7b77769,692f1b76ef721cb2d62caeb5,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
